reference_id_code,parent_name,ama_peer_bank,description_of_event,nfr_taxonomy,loss_amount___m_,basel_business_line__level1_,basel_business_line__level_2,business_unit,ubs_business_division,event_risk_category,sub_risk_category,activity,country_of_incident,event_region,month__year_of_settlement,multiple_firms_impacted_code,single_event_multiple_loss_code,date_of_entry,nfr_taxonomy_number,root_cause,learning_outcome,impact,summary,ai_nfr_cluster,ai_nfr_taxonomy,ai_risk_theme,ai_reasoning_taxonomy_steps,ai_reasoning_risk_theme
686542c1-91db-4fc3-b407-3422feae126a,Manning-Freeman,Soto-Hartman,Cybersecurity incident occurred in Transaction Settlement process.,Data Privacy,48.07,Asset Management,Corporate Finance,brand efficient paradigms,UBS AG,Execution Errors,Internal Fraud,Client Onboarding,Switzerland,EMEA,02/2023,N,N,2023-03-20,NFR-5126,System failure,The incident highlighted gaps in Trade Booking.,Minimal impact on operations and reputational risk.,Third-Party Risk event causing $75M loss.,AI Ops,Third-Party Risk,Automation Risk,"Evaluation, Data Collection, Preprocessing",Risk due to Third-Party AI Risk in Client Onboarding.
1d190fc5-5a65-424d-9867-cbf5f0052694,Nelson-Coleman,Mills Group,Data Privacy incident occurred in Risk Assessment process.,Third-Party Risk,25.78,Wealth Management,Corporate Finance,integrate open-source technologies,UBS AG,Execution Errors,Internal Fraud,Risk Assessment,USA,APAC,09/2023,Y,N,2023-10-20,NFR-5610,Insider threat,The incident highlighted gaps in Client Onboarding.,Severe impact on operations and reputational risk.,Data Privacy event causing $43M loss.,AI Compliance,Process Failures,Human Error,"Data Collection, Deployment, Model Selection",Risk due to Model Risk in Transaction Settlement.
1ba97b37-d515-4f19-9bab-e1ae4754a44d,"Hernandez, Rivas and Williams",Medina-Kelley,Third-Party Risk incident occurred in Trade Booking process.,Cybersecurity,94.24,Retail Banking,Asset Management,envisioneer magnetic niches,UBS Europe SE,Compliance Breach,Internal Fraud,Trade Booking,USA,APAC,08/2024,N,N,2024-09-17,NFR-9883,Process gap,The incident highlighted gaps in Trade Booking.,Minimal impact on operations and reputational risk.,Cybersecurity event causing $29M loss.,AI Compliance,Third-Party Risk,Model Risk,"Evaluation, Deployment, Preprocessing",Risk due to Human Error in Client Onboarding.
1847d8ea-d740-4f43-b18c-f56e7be99430,Sparks-Johnson,"Kim, Terry and Ortiz",Fraud incident occurred in Risk Assessment process.,Fraud,55.67,Asset Management,Asset Management,engineer world-class partnerships,UBS UK Branch,Execution Errors,Internal Fraud,Client Onboarding,Singapore,APAC,02/2023,N,N,2023-03-13,NFR-4727,Vendor failure,The incident highlighted gaps in Risk Assessment.,Minimal impact on operations and reputational risk.,Process Failures event causing $95M loss.,AI Governance,Process Failures,Automation Risk,"Data Collection, Model Selection, Deployment",Risk due to Automation Risk in Trade Booking.
3c0b45cc-3348-4c46-8d54-b816499bb03f,"Butler, Delgado and Brown",White LLC,Process Failures incident occurred in Trade Booking process.,Cybersecurity,50.54,Asset Management,Wealth Management,monetize turn-key initiatives,UBS Switzerland,Execution Errors,External Fraud,Trade Booking,Switzerland,EMEA,08/2022,N,Y,2022-09-01,NFR-1883,System failure,The incident highlighted gaps in Client Onboarding.,Moderate impact on operations and reputational risk.,Fraud event causing $32M loss.,AI Governance,Fraud,Outsourcing Risk,"Model Selection, Data Collection, Preprocessing",Risk due to Automation Risk in Client Onboarding.
25803326-6a52-4d52-b0f9-b621360dcc7d,Robinson LLC,Trujillo-Jones,Process Failures incident occurred in Risk Assessment process.,Third-Party Risk,22.57,Retail Banking,Wealth Management,seize revolutionary markets,UBS Europe SE,External Fraud,Compliance Breach,Client Onboarding,Switzerland,EMEA,06/2022,N,N,2022-07-31,NFR-1602,System failure,The incident highlighted gaps in Transaction Settlement.,Moderate impact on operations and reputational risk.,Cybersecurity event causing $66M loss.,AI Compliance,Cybersecurity,Human Error,"Model Selection, Preprocessing, Data Collection",Risk due to Human Error in Trade Booking.
17745b71-86fc-4ade-9e57-5231500efa6d,Hernandez LLC,Smith-Orozco,Process Failures incident occurred in Risk Assessment process.,Fraud,48.53,Asset Management,Asset Management,revolutionize value-added methodologies,UBS UK Branch,External Fraud,External Fraud,Trade Booking,Switzerland,AMERICAS,06/2023,Y,Y,2023-07-18,NFR-3258,System failure,The incident highlighted gaps in Transaction Settlement.,Minimal impact on operations and reputational risk.,Cybersecurity event causing $99M loss.,AI Ops,Fraud,Model Risk,"Model Selection, Data Collection, Preprocessing",Risk due to Model Risk in Client Onboarding.
f58731c7-3e61-4932-b616-91754fb13dd2,Lynch-Lopez,Webb LLC,Cybersecurity incident occurred in Client Onboarding process.,Fraud,51.06,Retail Banking,Corporate Finance,productize best-of-breed applications,UBS Europe SE,Execution Errors,Execution Errors,Risk Assessment,USA,EMEA,07/2023,N,N,2023-07-28,NFR-4082,Process gap,The incident highlighted gaps in Transaction Settlement.,Severe impact on operations and reputational risk.,Third-Party Risk event causing $4M loss.,AI Governance,Third-Party Risk,Model Risk,"Data Collection, Preprocessing, Evaluation",Risk due to Automation Risk in Client Onboarding.
6900db51-8361-4c05-83f3-65f21f6a1fed,"Martin, Nichols and Turner",Bowen-Wilson,Cybersecurity incident occurred in Transaction Settlement process.,Data Privacy,18.08,Asset Management,Corporate Finance,embrace virtual functionalities,UBS AG,Internal Fraud,Internal Fraud,Transaction Settlement,Switzerland,EMEA,07/2022,Y,Y,2022-08-08,NFR-2272,Process gap,The incident highlighted gaps in Client Onboarding.,Severe impact on operations and reputational risk.,Third-Party Risk event causing $99M loss.,AI Governance,Cybersecurity,Automation Risk,"Preprocessing, Evaluation, Deployment",Risk due to Third-Party AI Risk in Transaction Settlement.
99311ab1-d656-429a-85f3-8a7ad53ed9ce,Smith PLC,"Potter, Murphy and Chavez",Data Privacy incident occurred in Client Onboarding process.,Process Failures,21.85,Wealth Management,Asset Management,iterate mission-critical solutions,UBS AG,Internal Fraud,Execution Errors,Trade Booking,UK,EMEA,01/2023,N,N,2023-03-07,NFR-2693,System failure,The incident highlighted gaps in Risk Assessment.,Moderate impact on operations and reputational risk.,Cybersecurity event causing $78M loss.,AI Governance,Third-Party Risk,Third-Party AI Risk,"Evaluation, Preprocessing, Model Selection",Risk due to Human Error in Risk Assessment.
9063920f-d02f-4656-ad7f-e12e7e5614f6,Wilkins Ltd,Cross Group,Fraud incident occurred in Risk Assessment process.,Fraud,65.4,Retail Banking,Asset Management,enhance robust schemas,UBS UK Branch,External Fraud,External Fraud,Transaction Settlement,Singapore,AMERICAS,11/2022,Y,N,2022-11-21,NFR-8452,Vendor failure,The incident highlighted gaps in Transaction Settlement.,Moderate impact on operations and reputational risk.,Fraud event causing $5M loss.,AI Compliance,Fraud,Human Error,"Data Collection, Evaluation, Deployment",Risk due to Third-Party AI Risk in Transaction Settlement.
9082014e-1879-4af5-988d-70e1f2898762,"Mason, Hernandez and Watts",Schmidt Group,Fraud incident occurred in Transaction Settlement process.,Third-Party Risk,72.59,Wealth Management,Asset Management,maximize granular ROI,UBS Europe SE,Execution Errors,Compliance Breach,Risk Assessment,Switzerland,AMERICAS,06/2024,N,N,2024-07-28,NFR-6242,Process gap,The incident highlighted gaps in Transaction Settlement.,Severe impact on operations and reputational risk.,Data Privacy event causing $52M loss.,AI Compliance,Third-Party Risk,Automation Risk,"Preprocessing, Model Selection, Deployment",Risk due to Human Error in Client Onboarding.
9628e27f-3f08-4a65-8bdf-26f3d2137f68,"Harmon, Rivera and Farrell","Johnson, Freeman and Stephenson",Fraud incident occurred in Client Onboarding process.,Process Failures,89.13,Asset Management,Corporate Finance,transform user-centric bandwidth,UBS Europe SE,Execution Errors,Execution Errors,Risk Assessment,India,APAC,02/2023,N,N,2023-03-10,NFR-4053,Process gap,The incident highlighted gaps in Client Onboarding.,Minimal impact on operations and reputational risk.,Fraud event causing $29M loss.,AI Governance,Process Failures,Automation Risk,"Preprocessing, Evaluation, Model Selection",Risk due to Automation Risk in Client Onboarding.
a96313d6-4e2b-4fd1-8dc7-6d62d6b7ba34,Roberts LLC,Roach-Fields,Data Privacy incident occurred in Risk Assessment process.,Data Privacy,40.88,Retail Banking,Corporate Finance,unleash value-added infrastructures,UBS UK Branch,Internal Fraud,Execution Errors,Client Onboarding,USA,EMEA,07/2024,N,N,2024-08-22,NFR-5055,Vendor failure,The incident highlighted gaps in Risk Assessment.,Severe impact on operations and reputational risk.,Process Failures event causing $76M loss.,AI Governance,Data Privacy,Third-Party AI Risk,"Evaluation, Data Collection, Model Selection",Risk due to Outsourcing Risk in Client Onboarding.
24618da2-d57f-4e3c-8d96-728b81148503,"Bernard, Cohen and Dixon","Brown, Conley and Moore",Third-Party Risk incident occurred in Transaction Settlement process.,Data Privacy,44.52,Retail Banking,Corporate Finance,iterate user-centric interfaces,UBS UK Branch,Compliance Breach,Compliance Breach,Client Onboarding,Singapore,AMERICAS,12/2022,N,N,2023-01-26,NFR-7569,Vendor failure,The incident highlighted gaps in Risk Assessment.,Severe impact on operations and reputational risk.,Data Privacy event causing $82M loss.,AI Governance,Third-Party Risk,Model Risk,"Deployment, Preprocessing, Data Collection",Risk due to Automation Risk in Transaction Settlement.
980025c0-320b-41d2-a6df-9da6d7b8a44e,"Morrison, Burgess and Simpson","Brown, Howard and Sullivan",Fraud incident occurred in Transaction Settlement process.,Cybersecurity,4.8,Corporate Finance,Wealth Management,target seamless networks,UBS AG,Internal Fraud,Internal Fraud,Trade Booking,USA,APAC,03/2024,Y,Y,2024-05-07,NFR-4428,Insider threat,The incident highlighted gaps in Transaction Settlement.,Minimal impact on operations and reputational risk.,Data Privacy event causing $98M loss.,AI Governance,Cybersecurity,Human Error,"Evaluation, Deployment, Model Selection",Risk due to Outsourcing Risk in Trade Booking.
fd2217da-e7e1-4cf6-96da-48611e754213,"Sutton, Howard and Hunter","Hooper, Carr and Gray",Process Failures incident occurred in Risk Assessment process.,Cybersecurity,49.44,Corporate Finance,Wealth Management,reinvent magnetic models,UBS Europe SE,Internal Fraud,Internal Fraud,Trade Booking,India,AMERICAS,01/2023,Y,Y,2023-03-08,NFR-8514,Insider threat,The incident highlighted gaps in Trade Booking.,Minimal impact on operations and reputational risk.,Third-Party Risk event causing $8M loss.,AI Ops,Fraud,Model Risk,"Deployment, Data Collection, Preprocessing",Risk due to Automation Risk in Risk Assessment.
83a6f8d3-ac91-451f-a059-5ddf8665e4e6,Torres PLC,Flynn-Andrews,Cybersecurity incident occurred in Risk Assessment process.,Cybersecurity,75.7,Asset Management,Wealth Management,engineer scalable deliverables,UBS Switzerland,External Fraud,Execution Errors,Trade Booking,Germany,AMERICAS,06/2024,Y,Y,2024-07-21,NFR-8079,Insider threat,The incident highlighted gaps in Risk Assessment.,Moderate impact on operations and reputational risk.,Cybersecurity event causing $29M loss.,AI Compliance,Cybersecurity,Third-Party AI Risk,"Deployment, Preprocessing, Evaluation",Risk due to Model Risk in Trade Booking.
11eed91d-438d-4a25-a925-c9effd2fe8a2,Jones Inc,Mcintosh Ltd,Third-Party Risk incident occurred in Trade Booking process.,Process Failures,19.26,Wealth Management,Asset Management,transition proactive architectures,UBS UK Branch,Compliance Breach,Execution Errors,Risk Assessment,Germany,AMERICAS,11/2022,N,Y,2022-12-05,NFR-1141,Process gap,The incident highlighted gaps in Risk Assessment.,Severe impact on operations and reputational risk.,Third-Party Risk event causing $44M loss.,AI Compliance,Data Privacy,Outsourcing Risk,"Preprocessing, Deployment, Model Selection",Risk due to Third-Party AI Risk in Transaction Settlement.
93033c34-d901-4d5a-9f82-34ca4d102422,"French, Brown and Morgan","Scott, Jones and Hines",Fraud incident occurred in Transaction Settlement process.,Fraud,19.79,Retail Banking,Asset Management,whiteboard B2B architectures,UBS AG,Internal Fraud,Internal Fraud,Client Onboarding,Germany,AMERICAS,05/2025,N,Y,2025-07-15,NFR-7273,System failure,The incident highlighted gaps in Transaction Settlement.,Minimal impact on operations and reputational risk.,Data Privacy event causing $11M loss.,AI Ops,Fraud,Outsourcing Risk,"Preprocessing, Evaluation, Data Collection",Risk due to Human Error in Risk Assessment.
8d53140c-efeb-4928-a2e1-18f599036d73,Tucker Ltd,Johnson Ltd,Third-Party Risk incident occurred in Transaction Settlement process.,Cybersecurity,70.41,Corporate Finance,Asset Management,productize killer platforms,UBS UK Branch,Internal Fraud,Compliance Breach,Transaction Settlement,Singapore,EMEA,10/2024,N,Y,2024-11-08,NFR-2907,Insider threat,The incident highlighted gaps in Client Onboarding.,Minimal impact on operations and reputational risk.,Cybersecurity event causing $94M loss.,AI Compliance,Fraud,Third-Party AI Risk,"Model Selection, Preprocessing, Evaluation",Risk due to Outsourcing Risk in Client Onboarding.
1257b605-eb08-40ae-9702-0fc5f6c9a0c2,Lewis-Frost,"Aguirre, Pacheco and Adams",Fraud incident occurred in Client Onboarding process.,Data Privacy,67.52,Retail Banking,Corporate Finance,synergize out-of-the-box eyeballs,UBS UK Branch,External Fraud,External Fraud,Trade Booking,USA,AMERICAS,05/2023,N,Y,2023-05-05,NFR-7727,Vendor failure,The incident highlighted gaps in Client Onboarding.,Severe impact on operations and reputational risk.,Data Privacy event causing $86M loss.,AI Compliance,Fraud,Automation Risk,"Evaluation, Data Collection, Preprocessing",Risk due to Model Risk in Trade Booking.
83c076da-4ef7-4bff-a763-3e9b6b8cdf98,Obrien-Nelson,"Wilson, Gardner and Garrett",Cybersecurity incident occurred in Trade Booking process.,Cybersecurity,51.38,Wealth Management,Corporate Finance,engage interactive vortals,UBS Switzerland,External Fraud,Compliance Breach,Client Onboarding,UK,EMEA,05/2025,Y,N,2025-06-02,NFR-2066,System failure,The incident highlighted gaps in Risk Assessment.,Severe impact on operations and reputational risk.,Fraud event causing $73M loss.,AI Ops,Third-Party Risk,Human Error,"Data Collection, Preprocessing, Model Selection",Risk due to Human Error in Client Onboarding.
74d888d1-4371-47e9-b2b9-82a93f6cb43a,Christensen Group,Brown and Sons,Third-Party Risk incident occurred in Client Onboarding process.,Cybersecurity,97.36,Retail Banking,Corporate Finance,re-intermediate scalable metrics,UBS Europe SE,Execution Errors,External Fraud,Risk Assessment,Germany,AMERICAS,12/2022,N,Y,2023-01-11,NFR-3876,Insider threat,The incident highlighted gaps in Trade Booking.,Severe impact on operations and reputational risk.,Fraud event causing $69M loss.,AI Compliance,Process Failures,Third-Party AI Risk,"Model Selection, Data Collection, Preprocessing",Risk due to Model Risk in Transaction Settlement.
83922bfe-5387-4615-9b8a-e8f0303eac2c,Thompson Group,"Harvey, Thompson and Young",Process Failures incident occurred in Risk Assessment process.,Cybersecurity,87.76,Asset Management,Wealth Management,scale plug-and-play e-business,UBS Europe SE,Execution Errors,Internal Fraud,Client Onboarding,India,EMEA,03/2025,Y,N,2025-03-25,NFR-9927,Vendor failure,The incident highlighted gaps in Transaction Settlement.,Moderate impact on operations and reputational risk.,Cybersecurity event causing $89M loss.,AI Ops,Process Failures,Automation Risk,"Data Collection, Evaluation, Deployment",Risk due to Outsourcing Risk in Trade Booking.
50c69206-de14-443b-9e29-8b925bd2b2c1,Martinez LLC,"Harmon, Ruiz and Wyatt",Fraud incident occurred in Trade Booking process.,Fraud,5.71,Wealth Management,Retail Banking,monetize dynamic e-markets,UBS AG,Compliance Breach,Execution Errors,Trade Booking,UK,EMEA,07/2024,N,N,2024-08-20,NFR-9639,Process gap,The incident highlighted gaps in Client Onboarding.,Severe impact on operations and reputational risk.,Data Privacy event causing $73M loss.,AI Ops,Process Failures,Automation Risk,"Deployment, Preprocessing, Model Selection",Risk due to Automation Risk in Risk Assessment.
6848eae4-6fd4-4d59-92c3-6f3b448e1ad2,Moore LLC,Cabrera-Martin,Fraud incident occurred in Trade Booking process.,Data Privacy,92.81,Corporate Finance,Retail Banking,benchmark B2B e-tailers,UBS AG,Compliance Breach,Internal Fraud,Client Onboarding,India,AMERICAS,08/2022,N,N,2022-09-30,NFR-3601,Process gap,The incident highlighted gaps in Trade Booking.,Severe impact on operations and reputational risk.,Cybersecurity event causing $45M loss.,AI Ops,Third-Party Risk,Outsourcing Risk,"Model Selection, Data Collection, Preprocessing",Risk due to Outsourcing Risk in Trade Booking.
